admin_user_email,input_phrase,input_language,output_phrase,output_language,category
sanoop@rightsolutions.ae,Chili Pepper,ENGLISH,الفلفل الحار,ARABIC,batch 1
sanoop@rightsolutions.ae,"Chili Pepper, Paprika",ENGLISH,"الفلفل الحار ، الفلفل الحلو",ARABIC,batch 1
sanoop@rightsolutions.ae,"Chili Pepper, Cayenne Pepper",ENGLISH,"الفلفل الحار ، الفلفل حريف",ARABIC,batch 1
sanoop@rightsolutions.ae,"Chili Pepper, Habanero",ENGLISH,"الفلفل الحار ، هابانيرو",ARABIC,batch 1
sanoop@rightsolutions.ae,"Chili Pepper, Jalapeno",ENGLISH,"الفلفل الحار ، هالابينو",ARABIC,batch 1
sanoop@rightsolutions.ae,"Chili Pepper, Tabasco Pepper",ENGLISH,الفلفل الحار والفلفل الحار,ARABIC,batch 1
sanoop@rightsolutions.ae,Bell Pepper,ENGLISH,الفلفل الحلو,ARABIC,batch 1
sanoop@rightsolutions.ae,Bell Pepper,ENGLISH,الفلفل الحلو,ARABIC,batch 1
sanoop@rightsolutions.ae,Cherry Pepper,ENGLISH,الفلفل الكرزي,ARABIC,batch 1
sanoop@rightsolutions.ae,Capsicum,ENGLISH,الفليفلة,ARABIC,batch 1
sanoop@rightsolutions.ae,Broad Beans,ENGLISH,الفول,ARABIC,batch 1
sanoop@rightsolutions.ae,Clove,ENGLISH,القرنفل,ARABIC,batch 1
sanoop@rightsolutions.ae,Custard Apple,ENGLISH,القشطة,ARABIC,batch 1
sanoop@rightsolutions.ae,Cashew,ENGLISH,الكاجو,ARABIC,batch 1
sanoop@rightsolutions.ae,Carrageenan,ENGLISH,الكاراجينان,ARABIC,batch 1
sanoop@rightsolutions.ae,Carrageenan,ENGLISH,الكاراجينان,ARABIC,batch 1
sanoop@rightsolutions.ae,Carotenes,ENGLISH,الكاروتينات,ARABIC,batch 1
sanoop@rightsolutions.ae,Casein,ENGLISH,الكازين,ARABIC,batch 1
sanoop@rightsolutions.ae,Cocoa solids,ENGLISH,الكاكاو,ARABIC,batch 1
sanoop@rightsolutions.ae,Calcium (Ca),ENGLISH,الكالسيوم,ARABIC,batch 1
sanoop@rightsolutions.ae,"Calcium, Ca",ENGLISH,الكالسيوم,ARABIC,batch 1
sanoop@rightsolutions.ae,Calcium 5'-ribonucleotides,ENGLISH,الكالسيوم 5'-ريبونوكليوتيدات,ARABIC,batch 1
sanoop@rightsolutions.ae,Calcium 5'-ribonucleotides,ENGLISH,الكالسيوم 5'-ريبونوكليوتيدات,ARABIC,batch 1
sanoop@rightsolutions.ae,Calcium Saccharin,ENGLISH,الكالسيوم السكرين,ARABIC,batch 1
sanoop@rightsolutions.ae,Calcium Inosinate,ENGLISH,الكالسيوم إينوزينات,ARABIC,batch 1
sanoop@rightsolutions.ae,Canola,ENGLISH,الكانولا,ARABIC,batch 1
sanoop@rightsolutions.ae,Caramel,ENGLISH,الكراميل,ARABIC,batch 1
sanoop@rightsolutions.ae,Caramel,ENGLISH,الكراميل,ARABIC,batch 1
sanoop@rightsolutions.ae,Caramelle,ENGLISH,الكراميل,ARABIC,batch 1
sanoop@rightsolutions.ae,Caramel I,ENGLISH,الكراميل ١,ARABIC,batch 1
sanoop@rightsolutions.ae,Caramel II,ENGLISH,الكراميل ٢,ARABIC,batch 1
sanoop@rightsolutions.ae,Caramel III,ENGLISH,الكراميل ٣,ARABIC,batch 1
sanoop@rightsolutions.ae,Caramel IV,ENGLISH,الكراميل ٤,ARABIC,batch 1
sanoop@rightsolutions.ae,"Carbohydrate, by difference",ENGLISH,"الكربوهيدرات ، عن طريق الفرق",ARABIC,batch 1
sanoop@rightsolutions.ae,Curcumin,ENGLISH,الكركمين,ARABIC,batch 1
sanoop@rightsolutions.ae,Curcumin,ENGLISH,الكركمين,ARABIC,batch 1
sanoop@rightsolutions.ae,Cabbage,ENGLISH,الكرنب,ARABIC,batch 1
sanoop@rightsolutions.ae,Cassava,ENGLISH,الكسافا,ARABIC,batch 1
sanoop@rightsolutions.ae,Chlorine,ENGLISH,الكلور,ARABIC,batch 1
sanoop@rightsolutions.ae,Chlorophyll,ENGLISH,الكلوروفيل,ARABIC,batch 1
sanoop@rightsolutions.ae,Chlorophylls and Chlorophyllins,ENGLISH,الكلوروفيل والكلوروفيلين,ARABIC,batch 1
sanoop@rightsolutions.ae,Amount,ENGLISH,الكمية,ARABIC,batch 1
sanoop@rightsolutions.ae,Amount per 100 grams,ENGLISH,الكمية لكل 100جرام,ARABIC,batch 1
sanoop@rightsolutions.ae,Amount per 100 g,ENGLISH,الكمية لكل 100جرام,ARABIC,batch 1
sanoop@rightsolutions.ae,Coca-Cola,ENGLISH,الكوكا كولا,ARABIC,batch 1
sanoop@rightsolutions.ae,Cola,ENGLISH,الكولا,ARABIC,batch 1
sanoop@rightsolutions.ae,Collagen,ENGLISH,الكولاجين,ARABIC,batch 1
sanoop@rightsolutions.ae,Choline,ENGLISH,الكولين,ARABIC,batch 1
sanoop@rightsolutions.ae,Corned Beef,ENGLISH,اللحم البقري المحفوظ,ARABIC,batch 1
sanoop@rightsolutions.ae,Carmine,ENGLISH,اللون القرمزي,ARABIC,batch 1
sanoop@rightsolutions.ae,Carmoisine,ENGLISH,اللون القرمزي,ARABIC,batch 1
sanoop@rightsolutions.ae,Black Limes,ENGLISH,الليمون الأسود,ARABIC,batch 1
sanoop@rightsolutions.ae,English Muffin,ENGLISH,المافن الإنجليزي,ARABIC,batch 1
sanoop@rightsolutions.ae,"1-Decanol, Natural",ENGLISH,المعامل 504,ARABIC,batch 1
sanoop@rightsolutions.ae,Crackers,ENGLISH,المقرمشات,ARABIC,batch 1
sanoop@rightsolutions.ae,Asparagus,ENGLISH,الهليون,ARABIC,batch 1
sanoop@rightsolutions.ae,Asparagine,ENGLISH,الهليونين,ARABIC,batch 1
sanoop@rightsolutions.ae,Dandelion,ENGLISH,الهندباء,ARABIC,batch 1
sanoop@rightsolutions.ae,Chicory,ENGLISH,الهندباء البرية,ARABIC,batch 1
sanoop@rightsolutions.ae,Carbamide,ENGLISH,اليوريا,ARABIC,batch 1
sanoop@rightsolutions.ae,Carbamide,ENGLISH,اليوريا,ARABIC,batch 1
sanoop@rightsolutions.ae,Enzymes,ENGLISH,انزيمات,ARABIC,batch 1
sanoop@rightsolutions.ae,Ethyl Acrylate,ENGLISH,إثيل أكريليت,ARABIC,batch 1
sanoop@rightsolutions.ae,Ethyl cellulose,ENGLISH,إثيل سيليولوز,ARABIC,batch 1
sanoop@rightsolutions.ae,Ergosterol,ENGLISH,إرجوستيرول,ARABIC,batch 1
sanoop@rightsolutions.ae,Ergocalciferol,ENGLISH,إرغوكالسيفرول,ARABIC,batch 1
sanoop@rightsolutions.ae,Erythrosine,ENGLISH,إريتروسين (اللون الأحمر في بعض الصناعات الطبية),ARABIC,batch 1
sanoop@rightsolutions.ae,Erythritol,ENGLISH,إريثريتول (سكر من الطحالب),ARABIC,batch 1
sanoop@rightsolutions.ae,Additional Additives,ENGLISH,إضافات إضافية,ARABIC,batch 1
sanoop@rightsolutions.ae,Amidated Pectin,ENGLISH,إضافات غذائية,ARABIC,batch 1
sanoop@rightsolutions.ae,Ammonium Fumarate,ENGLISH,إضافات غذائية E368,ARABIC,batch 1
sanoop@rightsolutions.ae,100Plus,ENGLISH,إضافة,ARABIC,batch 1
sanoop@rightsolutions.ae,English,ENGLISH,إنجليزي,ARABIC,batch 1
sanoop@rightsolutions.ae,Ethanol,ENGLISH,إيثانول,ARABIC,batch 1
sanoop@rightsolutions.ae,Absinthe,ENGLISH,أبسينيت,ARABIC,batch 1
sanoop@rightsolutions.ae,Appletiser,ENGLISH,أبلتايزر,ARABIC,batch 1
sanoop@rightsolutions.ae,Danish Agar,ENGLISH,أجار دنماركي,ARABIC,batch 1
sanoop@rightsolutions.ae,Acetylated Monoglyceride,ENGLISH,أحادي الجليسورد بالأستيل,ARABIC,batch 1
sanoop@rightsolutions.ae,Acids (),ENGLISH,أحماض,ARABIC,batch 1
sanoop@rightsolutions.ae,Acids / Acid Regulators (),ENGLISH,أحماض/ منظم أحماض,ARABIC,batch 1
sanoop@rightsolutions.ae,Ethyl lauroyl arginate,ENGLISH,أرجينات لاوريول الأثيل,ARABIC,batch 1
sanoop@rightsolutions.ae,Chewing Gum Base,ENGLISH,أساس العلكة,ARABIC,batch 1
sanoop@rightsolutions.ae,Astaxanthin,ENGLISH,أستازانتين,ARABIC,batch 1
sanoop@rightsolutions.ae,Calcium Ascorbate,ENGLISH,أسكوربات الكالسيوم,ARABIC,batch 1
sanoop@rightsolutions.ae,Calcium ascorbate,ENGLISH,أسكوربات الكالسيوم,ARABIC,batch 1
sanoop@rightsolutions.ae,Carbon Black,ENGLISH,أسود فحمي,ARABIC,batch 1
sanoop@rightsolutions.ae,Zinc Acetate,ENGLISH,أسيتات الزنك,ARABIC,batch 1
sanoop@rightsolutions.ae,Zinc acetate,ENGLISH,أسيتات الزنك,ARABIC,batch 1
sanoop@rightsolutions.ae,Cyclohexyl Acetate,ENGLISH,أسيتات السيكلوهيكسل,ARABIC,batch 1
sanoop@rightsolutions.ae,Calcium acetate,ENGLISH,أسيتات الكالسيوم,ARABIC,batch 1
sanoop@rightsolutions.ae,Calcium Acetate,ENGLISH,أسيتات الكالسيوم,ARABIC,batch 1
sanoop@rightsolutions.ae,Acetone Peroxide,ENGLISH,أسيتون,ARABIC,batch 1
sanoop@rightsolutions.ae,Alginic Acid,ENGLISH,أسيد الألجني,ARABIC,batch 1
sanoop@rightsolutions.ae,Alginic acid,ENGLISH,أسيد الألجني,ARABIC,batch 1
sanoop@rightsolutions.ae,Amino Acids,ENGLISH,أسيد أحادي البروتين,ARABIC,batch 1
sanoop@rightsolutions.ae,Acid Calcium Phosphate,ENGLISH,أسيد فوسفات الكالسيوم,ARABIC,batch 1
sanoop@rightsolutions.ae,Chocolate Finger,ENGLISH,أصبع الشوكولاتة,ARABIC,batch 1
sanoop@rightsolutions.ae,Ammonium Glutamate,ENGLISH,أضافات غذائية E624,ARABIC,batch 1
sanoop@rightsolutions.ae,Balsam Herb,ENGLISH,أعشاب البلسم,ARABIC,batch 1
sanoop@rightsolutions.ae,Avocado,ENGLISH,أفوكادو,ARABIC,batch 1
sanoop@rightsolutions.ae,Frogs Legs,ENGLISH,أقدام الضفدع,ARABIC,batch 1
sanoop@rightsolutions.ae,Acrolein,ENGLISH,"أكرولين، مركب طيار من الغيليسرين",ARABIC,batch 1
sanoop@rightsolutions.ae,Zinc Oxide,ENGLISH,أكسيد الزنك,ARABIC,batch 1
sanoop@rightsolutions.ae,Calcium Oxide,ENGLISH,أكسيد الكالسيوم,ARABIC,batch 1
sanoop@rightsolutions.ae,Calcium oxide,ENGLISH,أكسيد الكالسيوم,ARABIC,batch 1
sanoop@rightsolutions.ae,Ethyl Oxyhydrate,ENGLISH,أكسيهايدريت الأثيل,ARABIC,batch 1
sanoop@rightsolutions.ae,Aldehyde C-16,ENGLISH,ألداهايد سي-16,ARABIC,batch 1
sanoop@rightsolutions.ae,Benzoic Aldehyde,ENGLISH,ألدهايد البنزويك,ARABIC,batch 1
sanoop@rightsolutions.ae,Alfabeto,ENGLISH,ألفابيتو,ARABIC,batch 1
sanoop@rightsolutions.ae,Colors (),ENGLISH,ألوان (),ARABIC,batch 1
sanoop@rightsolutions.ae,Colors (),ENGLISH,ألوان (),ARABIC,batch 1
sanoop@rightsolutions.ae,Colours (),ENGLISH,ألوان (),ARABIC,batch 1
sanoop@rightsolutions.ae,Colours (),ENGLISH,ألوان (),ARABIC,batch 1
sanoop@rightsolutions.ae,Artificial Colors (),ENGLISH,ألوان صناعية,ARABIC,batch 1
sanoop@rightsolutions.ae,Artificial Colours (),ENGLISH,ألوان صناعية,ARABIC,batch 1
sanoop@rightsolutions.ae,Aluminum,ENGLISH,ألومونيوم,ARABIC,batch 1
sanoop@rightsolutions.ae,Chicory Root Fiber,ENGLISH,ألياف جذر الهندباء,ARABIC,batch 1
sanoop@rightsolutions.ae,Chicory Root Fibre,ENGLISH,ألياف جذر الهندباء,ARABIC,batch 1
sanoop@rightsolutions.ae,Barley Beta Fiber,ENGLISH,ألياف شعير بيتا,ARABIC,batch 1
sanoop@rightsolutions.ae,Barley Beta Fibre,ENGLISH,ألياف شعير بيتا,ARABIC,batch 1
sanoop@rightsolutions.ae,Dietary Fiber,ENGLISH,ألياف غذائية,ARABIC,batch 1
sanoop@rightsolutions.ae,Dietary Fibre,ENGLISH,ألياف غذائية,ARABIC,batch 1
sanoop@rightsolutions.ae,Fruit'n Fibre,ENGLISH,ألياف وفاكهة,ARABIC,batch 1
sanoop@rightsolutions.ae,Alecost,ENGLISH,أليكوست,ARABIC,batch 1
sanoop@rightsolutions.ae,Aluminium,ENGLISH,أليمونيوم,ARABIC,batch 1
sanoop@rightsolutions.ae,Aluminium,ENGLISH,أليمونيوم,ARABIC,batch 1
sanoop@rightsolutions.ae,Alewife,ENGLISH,أليوايف,ARABIC,batch 1
sanoop@rightsolutions.ae,Calcium Salts of Fatty Acids,ENGLISH,أملاح الكالسيوم من الأحماض الدهنية,ARABIC,batch 1
sanoop@rightsolutions.ae,Caseinates,ENGLISH,أملاحه,ARABIC,batch 1
sanoop@rightsolutions.ae,Amioca,ENGLISH,أميوكا,ARABIC,batch 1
sanoop@rightsolutions.ae,Dried Pineapple,ENGLISH,أنانس مجفف,ARABIC,batch 1
sanoop@rightsolutions.ae,Cinnamyl Anthranilate,ENGLISH,أنثرنيلات القرفة,ARABIC,batch 1
sanoop@rightsolutions.ae,Acetyl Tartrate Mono- and Diglyceride,ENGLISH,أنزيم خل,ARABIC,batch 1
sanoop@rightsolutions.ae,Amylases,ENGLISH,أنزيم سكري,ARABIC,batch 1
sanoop@rightsolutions.ae,Europen Anchovy,ENGLISH,أنشوجة أوروبية,ARABIC,batch 1
sanoop@rightsolutions.ae,Adipic Anhydride,ENGLISH,أنهايدريد دهني,ARABIC,batch 1
sanoop@rightsolutions.ae,Burdock Leaves,ENGLISH,أوراق الأرقطيون,ARABIC,batch 1
sanoop@rightsolutions.ae,Curry Leaf,ENGLISH,أوراق الكاري,ARABIC,batch 1
sanoop@rightsolutions.ae,Cilantro Leaf,ENGLISH,أوراق الكزبرة,ARABIC,batch 1
sanoop@rightsolutions.ae,Dried Fenugreek Leaves,ENGLISH,أوراق حلبة مجففة,ARABIC,batch 1
sanoop@rightsolutions.ae,Aluminium Oleate,ENGLISH,أوليات الألومونيوم,ARABIC,batch 1
sanoop@rightsolutions.ae,Aero,ENGLISH,أيرو,ARABIC,batch 1
sanoop@rightsolutions.ae,Cinnamyl Isobutyrate,ENGLISH,أيزوبوترايت القرفة,ARABIC,batch 1
sanoop@rightsolutions.ae,Ethyl Isobutyrate,ENGLISH,أيزوبوتيرات الأثيل,ARABIC,batch 1
sanoop@rightsolutions.ae,Acai,ENGLISH,آساي,ARABIC,batch 1
sanoop@rightsolutions.ae,Ackee,ENGLISH,آقية,ARABIC,batch 1
sanoop@rightsolutions.ae,Aila,ENGLISH,آيلا,ARABIC,batch 1
sanoop@rightsolutions.ae,Dried Papaya,ENGLISH,بابايا مجففة,ARABIC,batch 1
sanoop@rightsolutions.ae,Camomile,ENGLISH,بابونج,ARABIC,batch 1
sanoop@rightsolutions.ae,Chamomile,ENGLISH,بابونج,ARABIC,batch 1
sanoop@rightsolutions.ae,Brinjal,ENGLISH,باذنجان,ARABIC,batch 1
sanoop@rightsolutions.ae,Eggplant,ENGLISH,باذنجان,ARABIC,batch 1
sanoop@rightsolutions.ae,Butylparaben,ENGLISH,بارابين البوتيل,ARABIC,batch 1
sanoop@rightsolutions.ae,Double Decker,ENGLISH,باص بكابينتين,ARABIC,batch 1
sanoop@rightsolutions.ae,Calcium Pantothenate,ENGLISH,بانتوثينات الكالسيوم,ARABIC,batch 1
sanoop@rightsolutions.ae,Calcium Pantothenate,ENGLISH,بانتوثينات الكالسيوم,ARABIC,batch 1
sanoop@rightsolutions.ae,Bounty,ENGLISH,باونتي / شوكولا باونتي,ARABIC,batch 1
sanoop@rightsolutions.ae,Anisyl Butyrate,ENGLISH,بترات اليانسون,ARABIC,batch 1
sanoop@rightsolutions.ae,Burdock Seeds,ENGLISH,بذور الأرقطيون,ARABIC,batch 1
sanoop@rightsolutions.ae,Dill Seed,ENGLISH,بذور الشبت,ARABIC,batch 1
sanoop@rightsolutions.ae,Chia Seed,ENGLISH,بذور الشيا,ARABIC,batch 1
sanoop@rightsolutions.ae,Celery Seed,ENGLISH,بذور الكرفس,ARABIC,batch 1
sanoop@rightsolutions.ae,Carom Seeds,ENGLISH,بذور الينسون,ARABIC,batch 1
sanoop@rightsolutions.ae,Cydonia Seed,ENGLISH,بذور سيدونيا,ARABIC,batch 1
sanoop@rightsolutions.ae,Caraway Seed,ENGLISH,بذور كراويا,ARABIC,batch 1
sanoop@rightsolutions.ae,Aloo Paratha,ENGLISH,براتا محشوة,ARABIC,batch 1
sanoop@rightsolutions.ae,Bean Sprouts,ENGLISH,براعم الفاصوليا,ARABIC,batch 1
sanoop@rightsolutions.ae,Brussel Sprouts,ENGLISH,براعم بروكسل,ARABIC,batch 1
sanoop@rightsolutions.ae,Brussels Sprouts,ENGLISH,براعم بروكسل,ARABIC,batch 1
sanoop@rightsolutions.ae,Fruit Brandy,ENGLISH,براندي الفاكهة,ARABIC,batch 1
sanoop@rightsolutions.ae,Brandy Snaps,ENGLISH,براندي سنابس,ARABIC,batch 1
sanoop@rightsolutions.ae,Chocolate Brownie,ENGLISH,براوني الشوكولاتة,ARABIC,batch 1
sanoop@rightsolutions.ae,Blood Orange,ENGLISH,برتقال أحمر / برتقال ماوردي,ARABIC,batch 1
sanoop@rightsolutions.ae,Beefburger,ENGLISH,برجر لحم,ARABIC,batch 1
sanoop@rightsolutions.ae,Alfalfa,ENGLISH,برسيم حجازي,ARABIC,batch 1
sanoop@rightsolutions.ae,Bulgur Wheat,ENGLISH,برغل القمح,ARABIC,batch 1
sanoop@rightsolutions.ae,Cask Ale,ENGLISH,برميل مشروب الشعير,ARABIC,batch 1
sanoop@rightsolutions.ae,Citronellyl Propionate,ENGLISH,بروبيونات السترونيل,ARABIC,batch 1
sanoop@rightsolutions.ae,Cyclohexyl Propionate,ENGLISH,بروبيونات السيكلوهكسيل,ARABIC,batch 1
sanoop@rightsolutions.ae,Calcium propionate,ENGLISH,بروبيونات الكالسيوم,ARABIC,batch 1
sanoop@rightsolutions.ae,Calcium Propionate,ENGLISH,بروبيونات الكالسيوم,ARABIC,batch 1
sanoop@rightsolutions.ae,Anisyl Propionate,ENGLISH,بروبيونات اليانسون,ARABIC,batch 1
sanoop@rightsolutions.ae,Albumin,ENGLISH,بروتين,ARABIC,batch 1
sanoop@rightsolutions.ae,Milk proteins,ENGLISH,بروتين الحليب,ARABIC,batch 1
sanoop@rightsolutions.ae,Broccoli,ENGLISH,بروكلي,ARABIC,batch 1
sanoop@rightsolutions.ae,Broccoli,ENGLISH,بروكلي,ARABIC,batch 1
sanoop@rightsolutions.ae,Calcium Bromate,ENGLISH,بروميت الكالسيوم,ARABIC,batch 1
sanoop@rightsolutions.ae,Brem,ENGLISH,بريم,ARABIC,batch 1
sanoop@rightsolutions.ae,Biscuit,ENGLISH,بسكوت,ARABIC,batch 1
sanoop@rightsolutions.ae,Cookie,ENGLISH,بسكوت,ARABIC,batch 1
sanoop@rightsolutions.ae,Bath Oliver,ENGLISH,بسكوت أوليفر,ARABIC,batch 1
sanoop@rightsolutions.ae,Beaten Biscuit,ENGLISH,بسكوت بيتن,ARABIC,batch 1
sanoop@rightsolutions.ae,Chocolate Digestive,ENGLISH,بسكوت دايجيستف بالشوكولاتة,ARABIC,batch 1
sanoop@rightsolutions.ae,Chocolate Biscuit,ENGLISH,بسكويت الشوكولاتة,ARABIC,batch 1
sanoop@rightsolutions.ae,Basterma,ENGLISH,بصطرمة,ARABIC,batch 1
sanoop@rightsolutions.ae,Basturma,ENGLISH,بصطرمة,ARABIC,batch 1
sanoop@rightsolutions.ae,Dried Chives,ENGLISH,بصل أخضر مجفف,ARABIC,batch 1
sanoop@rightsolutions.ae,Corms,ENGLISH,بصيلة,ARABIC,batch 1
sanoop@rightsolutions.ae,Bombay Duck,ENGLISH,بط بومباي,ARABIC,batch 1
sanoop@rightsolutions.ae,Duck,ENGLISH,بطة,ARABIC,batch 1
sanoop@rightsolutions.ae,Domestic Duck,ENGLISH,بطة محلية,ARABIC,batch 1
sanoop@rightsolutions.ae,Cantaloupe Melon,ENGLISH,بطيخ الشمام,ARABIC,batch 1
sanoop@rightsolutions.ae,Bitter Melon,ENGLISH,بطيخ مر,ARABIC,batch 1
