admin_user_email,input_phrase,input_language,output_phrase,output_language,category
sanoop@rightsolutions.ae,Dehydrated apples,ENGLISH,Pommes déshydratées,FRENCH,batch 1
sanoop@rightsolutions.ae,Blueberry,ENGLISH,Myrtille,FRENCH,batch 1
sanoop@rightsolutions.ae,Cranberries,ENGLISH,Canneberges,FRENCH,batch 1
sanoop@rightsolutions.ae,Cranberry,ENGLISH,Canneberge,FRENCH,batch 1
sanoop@rightsolutions.ae,Chives,ENGLISH,Ciboulette,FRENCH,batch 1
sanoop@rightsolutions.ae,Arugula,ENGLISH,Roquette,FRENCH,batch 1
sanoop@rightsolutions.ae,Citrus Red 2,ENGLISH,Agrumes Rouge 2,FRENCH,batch 1
sanoop@rightsolutions.ae,Buckwheat,ENGLISH,Sarrasin,FRENCH,batch 1
sanoop@rightsolutions.ae,Bedouin Bread,ENGLISH,Pain bédouin,FRENCH,batch 1
sanoop@rightsolutions.ae,Bluegill,ENGLISH,Crapet arlequin,FRENCH,batch 1
sanoop@rightsolutions.ae,Aldehyde C-18,ENGLISH,Aldéhyde C-18,FRENCH,batch 1
sanoop@rightsolutions.ae,Aldehyde C-9,ENGLISH,Aldéhyde C-9,FRENCH,batch 1
sanoop@rightsolutions.ae,Dehydrated chicken,ENGLISH,Poulet déshydraté,FRENCH,batch 1
sanoop@rightsolutions.ae,Chinese White Shrimp,ENGLISH,Crevette blanche chinoise,FRENCH,batch 1
sanoop@rightsolutions.ae,Basil,ENGLISH,Basilique,FRENCH,batch 1
sanoop@rightsolutions.ae,Citral,ENGLISH,Citral,FRENCH,batch 1
sanoop@rightsolutions.ae,Black Magic,ENGLISH,Magie noire,FRENCH,batch 1
sanoop@rightsolutions.ae,Calories from Fat,ENGLISH,Calories provenant des lipides,FRENCH,batch 1
sanoop@rightsolutions.ae,Chard,ENGLISH,Bettes,FRENCH,batch 1
sanoop@rightsolutions.ae,Cellulose,ENGLISH,Cellulose,FRENCH,batch 1
sanoop@rightsolutions.ae,Cellulose,ENGLISH,Cellulose,FRENCH,batch 1
sanoop@rightsolutions.ae,Blowfish,ENGLISH,Diodontidae,FRENCH,batch 1
sanoop@rightsolutions.ae,Acacia,ENGLISH,Acacia,FRENCH,batch 1
sanoop@rightsolutions.ae,Cysteine,ENGLISH,Cystéine,FRENCH,batch 1
sanoop@rightsolutions.ae,Cysteine,ENGLISH,Cystéine,FRENCH,batch 1
sanoop@rightsolutions.ae,Dill,ENGLISH,Aneth,FRENCH,batch 1
sanoop@rightsolutions.ae,Dill and Its Derivatives,ENGLISH,Aneth et ses dérivés,FRENCH,batch 1
sanoop@rightsolutions.ae,"Barley, Malted",ENGLISH,Orge maltée,FRENCH,batch 1
sanoop@rightsolutions.ae,Beetroot,ENGLISH,Racine de betterave,FRENCH,batch 1
sanoop@rightsolutions.ae,Beet Red,ENGLISH,Rouge betterave,FRENCH,batch 1
sanoop@rightsolutions.ae,Beetroot Red - Betanin,ENGLISH,Betterave Rouge - Bétanine,FRENCH,batch 1
sanoop@rightsolutions.ae,Beet Greens,ENGLISH,Feuilles de betterave,FRENCH,batch 1
sanoop@rightsolutions.ae,"Beets, Dehydrated",ENGLISH,Betteraves déshydratées,FRENCH,batch 1
sanoop@rightsolutions.ae,Dark Chocolate Hobnobs,ENGLISH,Hobnobs au chocolat noir,FRENCH,batch 1
sanoop@rightsolutions.ae,Dark Chocolate,ENGLISH,Chocolat noir,FRENCH,batch 1
sanoop@rightsolutions.ae,Energy kcal,ENGLISH,Kcal d'énergie,FRENCH,batch 1
sanoop@rightsolutions.ae,Black Onyx,ENGLISH,Onyx noir,FRENCH,batch 1
sanoop@rightsolutions.ae,Deer,ENGLISH,Cerf,FRENCH,batch 1
sanoop@rightsolutions.ae,Chili,ENGLISH,Chili,FRENCH,batch 1
sanoop@rightsolutions.ae,Chili Pepper,ENGLISH,Piment,FRENCH,batch 1
sanoop@rightsolutions.ae,"Chili Pepper, Paprika",ENGLISH,"Piment, Paprika",FRENCH,batch 1
sanoop@rightsolutions.ae,"Chili Pepper, Cayenne Pepper",ENGLISH,"Piment, piment de cayenne",FRENCH,batch 1
sanoop@rightsolutions.ae,"Chili Pepper, Habanero",ENGLISH,"Piment, Habanero",FRENCH,batch 1
sanoop@rightsolutions.ae,"Chili Pepper, Jalapeno",ENGLISH,"Piment, jalapeno",FRENCH,batch 1
sanoop@rightsolutions.ae,"Chili Pepper, Tabasco Pepper",ENGLISH,"Piment, piment Tabasco",FRENCH,batch 1
sanoop@rightsolutions.ae,Bell Pepper,ENGLISH,Poivron,FRENCH,batch 1
sanoop@rightsolutions.ae,Bell Pepper,ENGLISH,Poivron,FRENCH,batch 1
sanoop@rightsolutions.ae,Cherry Pepper,ENGLISH,Poivre cerise,FRENCH,batch 1
sanoop@rightsolutions.ae,Capsicum,ENGLISH,Poivron,FRENCH,batch 1
sanoop@rightsolutions.ae,Broad Beans,ENGLISH,Fèves,FRENCH,batch 1
sanoop@rightsolutions.ae,Clove,ENGLISH,Clou de girofle,FRENCH,batch 1
sanoop@rightsolutions.ae,Custard Apple,ENGLISH,Pomme à la crème,FRENCH,batch 1
sanoop@rightsolutions.ae,Cashew,ENGLISH,Anacardier,FRENCH,batch 1
sanoop@rightsolutions.ae,Carrageenan,ENGLISH,Carraghénane,FRENCH,batch 1
sanoop@rightsolutions.ae,Carrageenan,ENGLISH,Carraghénane,FRENCH,batch 1
sanoop@rightsolutions.ae,Carotenes,ENGLISH,Carotènes,FRENCH,batch 1
sanoop@rightsolutions.ae,Casein,ENGLISH,Caséine,FRENCH,batch 1
sanoop@rightsolutions.ae,Cocoa solids,ENGLISH,Solides de cacao,FRENCH,batch 1
sanoop@rightsolutions.ae,Calcium (Ca),ENGLISH,Calcium (Ca),FRENCH,batch 1
sanoop@rightsolutions.ae,"Calcium, Ca",ENGLISH,"Calcium, Ca",FRENCH,batch 1
sanoop@rightsolutions.ae,Calcium 5'-ribonucleotides,ENGLISH,5'-ribonucléotides de calcium,FRENCH,batch 1
sanoop@rightsolutions.ae,Calcium 5'-ribonucleotides,ENGLISH,5'-ribonucléotides de calcium,FRENCH,batch 1
sanoop@rightsolutions.ae,Calcium Saccharin,ENGLISH,Saccharine de calcium,FRENCH,batch 1
sanoop@rightsolutions.ae,Calcium Inosinate,ENGLISH,Inosinate de calcium,FRENCH,batch 1
sanoop@rightsolutions.ae,Canola,ENGLISH,Canola,FRENCH,batch 1
sanoop@rightsolutions.ae,Caramel,ENGLISH,Caramel,FRENCH,batch 1
sanoop@rightsolutions.ae,Caramel,ENGLISH,Caramel,FRENCH,batch 1
sanoop@rightsolutions.ae,Caramelle,ENGLISH,Caramelle,FRENCH,batch 1
sanoop@rightsolutions.ae,Caramel I,ENGLISH,Caramel I,FRENCH,batch 1
sanoop@rightsolutions.ae,Caramel II,ENGLISH,Caramel II,FRENCH,batch 1
sanoop@rightsolutions.ae,Caramel III,ENGLISH,Caramel III,FRENCH,batch 1
sanoop@rightsolutions.ae,Caramel IV,ENGLISH,Caramel IV,FRENCH,batch 1
sanoop@rightsolutions.ae,"Carbohydrate, by difference",ENGLISH,"Glucides, par différence",FRENCH,batch 1
sanoop@rightsolutions.ae,Curcumin,ENGLISH,Curcumine,FRENCH,batch 1
sanoop@rightsolutions.ae,Curcumin,ENGLISH,Curcumine,FRENCH,batch 1
sanoop@rightsolutions.ae,Cabbage,ENGLISH,Chou,FRENCH,batch 1
sanoop@rightsolutions.ae,Cassava,ENGLISH,Manioc,FRENCH,batch 1
sanoop@rightsolutions.ae,Chlorine,ENGLISH,Chlore,FRENCH,batch 1
sanoop@rightsolutions.ae,Chlorophyll,ENGLISH,Chlorophylle,FRENCH,batch 1
sanoop@rightsolutions.ae,Chlorophylls and Chlorophyllins,ENGLISH,Chlorophylles,FRENCH,batch 1
sanoop@rightsolutions.ae,Amount,ENGLISH,Quantité,FRENCH,batch 1
sanoop@rightsolutions.ae,Amount per 100 grams,ENGLISH,Quantité par 100 grammes,FRENCH,batch 1
sanoop@rightsolutions.ae,Amount per 100 g,ENGLISH,Quantité par 100 g,FRENCH,batch 1
sanoop@rightsolutions.ae,Coca-Cola,ENGLISH,Coca Cola,FRENCH,batch 1
sanoop@rightsolutions.ae,Cola,ENGLISH,Cola,FRENCH,batch 1
sanoop@rightsolutions.ae,Collagen,ENGLISH,Collagène,FRENCH,batch 1
sanoop@rightsolutions.ae,Choline,ENGLISH,Choline,FRENCH,batch 1
sanoop@rightsolutions.ae,Corned Beef,ENGLISH,Bœuf salé,FRENCH,batch 1
sanoop@rightsolutions.ae,Carmine,ENGLISH,Carmin,FRENCH,batch 1
sanoop@rightsolutions.ae,Carmoisine,ENGLISH,Carmoisine,FRENCH,batch 1
sanoop@rightsolutions.ae,Black Limes,ENGLISH,Lime séchée,FRENCH,batch 1
sanoop@rightsolutions.ae,English Muffin,ENGLISH,Muffin anglais,FRENCH,batch 1
sanoop@rightsolutions.ae,"1-Decanol, Natural",ENGLISH,"Decanol-1, Naturel",FRENCH,batch 1
sanoop@rightsolutions.ae,Crackers,ENGLISH,Biscuits,FRENCH,batch 1
sanoop@rightsolutions.ae,Asparagus,ENGLISH,Asperges,FRENCH,batch 1
sanoop@rightsolutions.ae,Asparagine,ENGLISH,Asparagine,FRENCH,batch 1
sanoop@rightsolutions.ae,Dandelion,ENGLISH,Pissenlit,FRENCH,batch 1
sanoop@rightsolutions.ae,Chicory,ENGLISH,Chicorée,FRENCH,batch 1
sanoop@rightsolutions.ae,Carbamide,ENGLISH,Carbamide,FRENCH,batch 1
sanoop@rightsolutions.ae,Carbamide,ENGLISH,Carbamide,FRENCH,batch 1
sanoop@rightsolutions.ae,Enzymes,ENGLISH,Enzymes,FRENCH,batch 1
sanoop@rightsolutions.ae,Ethyl Acrylate,ENGLISH,Acrylate d'éthyle,FRENCH,batch 1
sanoop@rightsolutions.ae,Ethyl cellulose,ENGLISH,Ethyl Cellulose,FRENCH,batch 1
sanoop@rightsolutions.ae,Ergosterol,ENGLISH,Ergostérol,FRENCH,batch 1
sanoop@rightsolutions.ae,Ergocalciferol,ENGLISH,Ergocalciférol,FRENCH,batch 1
sanoop@rightsolutions.ae,Erythrosine,ENGLISH,Érythrosine,FRENCH,batch 1
sanoop@rightsolutions.ae,Erythritol,ENGLISH,Érythritol,FRENCH,batch 1
sanoop@rightsolutions.ae,Additional Additives,ENGLISH,Additifs supplémentaires,FRENCH,batch 1
sanoop@rightsolutions.ae,Amidated Pectin,ENGLISH,Pectine amidée,FRENCH,batch 1
sanoop@rightsolutions.ae,Ammonium Fumarate,ENGLISH,Fumarate d'Ammonium,FRENCH,batch 1
sanoop@rightsolutions.ae,100Plus,ENGLISH,Plus 100,FRENCH,batch 1
sanoop@rightsolutions.ae,English,ENGLISH,Anglais,FRENCH,batch 1
sanoop@rightsolutions.ae,Ethanol,ENGLISH,Éthanol,FRENCH,batch 1
sanoop@rightsolutions.ae,Absinthe,ENGLISH,Absinthe,FRENCH,batch 1
sanoop@rightsolutions.ae,Appletiser,ENGLISH,Appletiseur,FRENCH,batch 1
sanoop@rightsolutions.ae,Danish Agar,ENGLISH,Gélose danoise,FRENCH,batch 1
sanoop@rightsolutions.ae,Acetylated Monoglyceride,ENGLISH,Monoglycéride acétylé,FRENCH,batch 1
sanoop@rightsolutions.ae,Acids (),ENGLISH,Acides,FRENCH,batch 1
sanoop@rightsolutions.ae,Acids / Acid Regulators (),ENGLISH,Acides / Régulateurs d'acide,FRENCH,batch 1
sanoop@rightsolutions.ae,Ethyl lauroyl arginate,ENGLISH,Ethyl lauroyle arginate,FRENCH,batch 1
sanoop@rightsolutions.ae,Chewing Gum Base,ENGLISH,Base de chewing gum,FRENCH,batch 1
sanoop@rightsolutions.ae,Astaxanthin,ENGLISH,Astaxanthine,FRENCH,batch 1
sanoop@rightsolutions.ae,Calcium Ascorbate,ENGLISH,Ascorbate de calcium,FRENCH,batch 1
sanoop@rightsolutions.ae,Calcium ascorbate,ENGLISH,Ascorbate de calcium,FRENCH,batch 1
sanoop@rightsolutions.ae,Carbon Black,ENGLISH,Noir carbone,FRENCH,batch 1
sanoop@rightsolutions.ae,Zinc Acetate,ENGLISH,Acétate de zinc,FRENCH,batch 1
sanoop@rightsolutions.ae,Zinc acetate,ENGLISH,Acétate de zinc,FRENCH,batch 1
sanoop@rightsolutions.ae,Cyclohexyl Acetate,ENGLISH,Acétate de cyclohexyle,FRENCH,batch 1
sanoop@rightsolutions.ae,Calcium acetate,ENGLISH,Acétate de calcium,FRENCH,batch 1
sanoop@rightsolutions.ae,Calcium Acetate,ENGLISH,Acétate de calcium,FRENCH,batch 1
sanoop@rightsolutions.ae,Acetone Peroxide,ENGLISH,Peroxyde d'acétone,FRENCH,batch 1
sanoop@rightsolutions.ae,Alginic Acid,ENGLISH,Acide alginique,FRENCH,batch 1
sanoop@rightsolutions.ae,Alginic acid,ENGLISH,Acide alginique,FRENCH,batch 1
sanoop@rightsolutions.ae,Amino Acids,ENGLISH,Acides aminés,FRENCH,batch 1
sanoop@rightsolutions.ae,Acid Calcium Phosphate,ENGLISH,Phosphate acide de calcium,FRENCH,batch 1
sanoop@rightsolutions.ae,Chocolate Finger,ENGLISH,Fingers au chocolat,FRENCH,batch 1
sanoop@rightsolutions.ae,Ammonium Glutamate,ENGLISH,Glutamate d'Ammonium,FRENCH,batch 1
sanoop@rightsolutions.ae,Balsam Herb,ENGLISH,Herbe balsamique,FRENCH,batch 1
sanoop@rightsolutions.ae,Avocado,ENGLISH,Avocat,FRENCH,batch 1
sanoop@rightsolutions.ae,Frogs Legs,ENGLISH,Cuisses de grenouilles,FRENCH,batch 1
sanoop@rightsolutions.ae,Acrolein,ENGLISH,Acroléine,FRENCH,batch 1
sanoop@rightsolutions.ae,Zinc Oxide,ENGLISH,Oxyde de zinc,FRENCH,batch 1
sanoop@rightsolutions.ae,Calcium Oxide,ENGLISH,Oxyde de calcium,FRENCH,batch 1
sanoop@rightsolutions.ae,Calcium oxide,ENGLISH,Oxyde de calcium,FRENCH,batch 1
sanoop@rightsolutions.ae,Ethyl Oxyhydrate,ENGLISH,Oxyhydrate d'éthyle,FRENCH,batch 1
sanoop@rightsolutions.ae,Aldehyde C-16,ENGLISH,Aldéhyde C-16,FRENCH,batch 1
sanoop@rightsolutions.ae,Benzoic Aldehyde,ENGLISH,Aldéhyde benzoïque,FRENCH,batch 1
sanoop@rightsolutions.ae,Alfabeto,ENGLISH,Alfabeto,FRENCH,batch 1
sanoop@rightsolutions.ae,Colors (),ENGLISH,Couleurs,FRENCH,batch 1
sanoop@rightsolutions.ae,Colors (),ENGLISH,Couleurs,FRENCH,batch 1
sanoop@rightsolutions.ae,Colours (),ENGLISH,Couleurs,FRENCH,batch 1
sanoop@rightsolutions.ae,Colours (),ENGLISH,Couleurs,FRENCH,batch 1
sanoop@rightsolutions.ae,Artificial Colors (),ENGLISH,Colorants artificiels,FRENCH,batch 1
sanoop@rightsolutions.ae,Artificial Colours (),ENGLISH,Colorants artificiels,FRENCH,batch 1
sanoop@rightsolutions.ae,Aluminum,ENGLISH,Aluminium,FRENCH,batch 1
sanoop@rightsolutions.ae,Chicory Root Fiber,ENGLISH,Fibre de racine de chicorée,FRENCH,batch 1
sanoop@rightsolutions.ae,Chicory Root Fibre,ENGLISH,Fibre de racine de chicorée,FRENCH,batch 1
sanoop@rightsolutions.ae,Barley Beta Fiber,ENGLISH,Fibre bêta d'orge,FRENCH,batch 1
sanoop@rightsolutions.ae,Barley Beta Fibre,ENGLISH,Fibre bêta d'orge,FRENCH,batch 1
sanoop@rightsolutions.ae,Dietary Fiber,ENGLISH,Fibre alimentaire,FRENCH,batch 1
sanoop@rightsolutions.ae,Dietary Fibre,ENGLISH,Fibre alimentaire,FRENCH,batch 1
sanoop@rightsolutions.ae,Fruit'n Fibre,ENGLISH,Fruit et fibre,FRENCH,batch 1
sanoop@rightsolutions.ae,Alecost,ENGLISH,Menthe-coq,FRENCH,batch 1
sanoop@rightsolutions.ae,Aluminium,ENGLISH,Aluminium - Aluminium,FRENCH,batch 1
sanoop@rightsolutions.ae,Aluminium,ENGLISH,Aluminium,FRENCH,batch 1
sanoop@rightsolutions.ae,Alewife,ENGLISH,Gaspareau,FRENCH,batch 1
sanoop@rightsolutions.ae,Calcium Salts of Fatty Acids,ENGLISH,Sels de calcium d'acides gras,FRENCH,batch 1
sanoop@rightsolutions.ae,Caseinates,ENGLISH,Caséinates,FRENCH,batch 1
sanoop@rightsolutions.ae,Amioca,ENGLISH,Amioca,FRENCH,batch 1
sanoop@rightsolutions.ae,Dried Pineapple,ENGLISH,Ananas séché,FRENCH,batch 1
sanoop@rightsolutions.ae,Cinnamyl Anthranilate,ENGLISH,Anthranilate de cinnamyle,FRENCH,batch 1
sanoop@rightsolutions.ae,Acetyl Tartrate Mono- and Diglyceride,ENGLISH,Tartrate mono et diglycéride d'acétyle,FRENCH,batch 1
sanoop@rightsolutions.ae,Amylases,ENGLISH,Amylases,FRENCH,batch 1
sanoop@rightsolutions.ae,Europen Anchovy,ENGLISH,Anchois Européen,FRENCH,batch 1
sanoop@rightsolutions.ae,Adipic Anhydride,ENGLISH,Anhydride adipique,FRENCH,batch 1
sanoop@rightsolutions.ae,Burdock Leaves,ENGLISH,Feuilles de bardane,FRENCH,batch 1
sanoop@rightsolutions.ae,Curry Leaf,ENGLISH,Feuille de curry,FRENCH,batch 1
sanoop@rightsolutions.ae,Cilantro Leaf,ENGLISH,Feuille de coriandre,FRENCH,batch 1
sanoop@rightsolutions.ae,Dried Fenugreek Leaves,ENGLISH,Feuilles de fenugrec séchées,FRENCH,batch 1
sanoop@rightsolutions.ae,Aluminium Oleate,ENGLISH,Oléate d'aluminium,FRENCH,batch 1
sanoop@rightsolutions.ae,Aero,ENGLISH,Aéro,FRENCH,batch 1
sanoop@rightsolutions.ae,Cinnamyl Isobutyrate,ENGLISH,Isobutyrate de cinnamyle,FRENCH,batch 1
sanoop@rightsolutions.ae,Ethyl Isobutyrate,ENGLISH,Isobutyrate d'éthyle,FRENCH,batch 1
sanoop@rightsolutions.ae,Acai,ENGLISH,Açai,FRENCH,batch 1
sanoop@rightsolutions.ae,Ackee,ENGLISH,Ackee,FRENCH,batch 1
sanoop@rightsolutions.ae,Aila,ENGLISH,Maquereau des Indes,FRENCH,batch 1
sanoop@rightsolutions.ae,Dried Papaya,ENGLISH,Papaye séchée,FRENCH,batch 1
sanoop@rightsolutions.ae,Camomile,ENGLISH,Camomille,FRENCH,batch 1
sanoop@rightsolutions.ae,Chamomile,ENGLISH,Camomille,FRENCH,batch 1
sanoop@rightsolutions.ae,Brinjal,ENGLISH,Aubergine,FRENCH,batch 1
sanoop@rightsolutions.ae,Eggplant,ENGLISH,Aubergine,FRENCH,batch 1
sanoop@rightsolutions.ae,Butylparaben,ENGLISH,Butylparabène,FRENCH,batch 1
sanoop@rightsolutions.ae,Double Decker,ENGLISH,Double Decker,FRENCH,batch 1
sanoop@rightsolutions.ae,Calcium Pantothenate,ENGLISH,Pantothenate de calcium,FRENCH,batch 1
sanoop@rightsolutions.ae,Calcium Pantothenate,ENGLISH,Pantothenate de calcium,FRENCH,batch 1
sanoop@rightsolutions.ae,Bounty,ENGLISH,Bounty,FRENCH,batch 1
sanoop@rightsolutions.ae,Anisyl Butyrate,ENGLISH,Butyrate d'anisyle,FRENCH,batch 1
sanoop@rightsolutions.ae,Burdock Seeds,ENGLISH,Graines de bardane,FRENCH,batch 1
sanoop@rightsolutions.ae,Dill Seed,ENGLISH,Graine d'aneth,FRENCH,batch 1
sanoop@rightsolutions.ae,Chia Seed,ENGLISH,Graine de chia,FRENCH,batch 1
sanoop@rightsolutions.ae,Celery Seed,ENGLISH,Graine de céleri,FRENCH,batch 1
sanoop@rightsolutions.ae,Carom Seeds,ENGLISH,Graines de carambole,FRENCH,batch 1
sanoop@rightsolutions.ae,Cydonia Seed,ENGLISH,Graine de cydonia,FRENCH,batch 1
sanoop@rightsolutions.ae,Caraway Seed,ENGLISH,Graine de carvi,FRENCH,batch 1
sanoop@rightsolutions.ae,Aloo Paratha,ENGLISH,Aloo paratha,FRENCH,batch 1
sanoop@rightsolutions.ae,Bean Sprouts,ENGLISH,Germes de soja,FRENCH,batch 1
sanoop@rightsolutions.ae,Brussel Sprouts,ENGLISH,Choux de Bruxelles,FRENCH,batch 1
sanoop@rightsolutions.ae,Brussels Sprouts,ENGLISH,Choux de Bruxelles,FRENCH,batch 1
sanoop@rightsolutions.ae,Fruit Brandy,ENGLISH,Eau-de-vie de fruits,FRENCH,batch 1
sanoop@rightsolutions.ae,Brandy Snaps,ENGLISH,Brandy snaps,FRENCH,batch 1
sanoop@rightsolutions.ae,Chocolate Brownie,ENGLISH,Brownie au chocolat,FRENCH,batch 1
sanoop@rightsolutions.ae,Blood Orange,ENGLISH,Orange sanguine,FRENCH,batch 1
sanoop@rightsolutions.ae,Beefburger,ENGLISH,Burger de bœuf,FRENCH,batch 1
sanoop@rightsolutions.ae,Alfalfa,ENGLISH,Luzerne,FRENCH,batch 1
sanoop@rightsolutions.ae,Bulgur Wheat,ENGLISH,Boulgour,FRENCH,batch 1
sanoop@rightsolutions.ae,Cask Ale,ENGLISH,Bière brute,FRENCH,batch 1
sanoop@rightsolutions.ae,Citronellyl Propionate,ENGLISH,Propionate de citronellyle,FRENCH,batch 1
sanoop@rightsolutions.ae,Cyclohexyl Propionate,ENGLISH,Propionate de cyclohexyle,FRENCH,batch 1
sanoop@rightsolutions.ae,Calcium propionate,ENGLISH,Propionate de calcium,FRENCH,batch 1
sanoop@rightsolutions.ae,Calcium Propionate,ENGLISH,Propionate de calcium,FRENCH,batch 1
sanoop@rightsolutions.ae,Anisyl Propionate,ENGLISH,Propionate d'anisyle,FRENCH,batch 1
sanoop@rightsolutions.ae,Albumin,ENGLISH,Albumine,FRENCH,batch 1
sanoop@rightsolutions.ae,Milk proteins,ENGLISH,Protéines de lait,FRENCH,batch 1
sanoop@rightsolutions.ae,Broccoli,ENGLISH,Brocoli,FRENCH,batch 1
sanoop@rightsolutions.ae,Broccoli,ENGLISH,Brocoli,FRENCH,batch 1
sanoop@rightsolutions.ae,Calcium Bromate,ENGLISH,Bromate de calcium,FRENCH,batch 1
sanoop@rightsolutions.ae,Brem,ENGLISH,Brem,FRENCH,batch 1
sanoop@rightsolutions.ae,Biscuit,ENGLISH,Biscuit,FRENCH,batch 1
sanoop@rightsolutions.ae,Cookie,ENGLISH,Biscuit,FRENCH,batch 1
sanoop@rightsolutions.ae,Bath Oliver,ENGLISH,Biscuit sec,FRENCH,batch 1
sanoop@rightsolutions.ae,Beaten Biscuit,ENGLISH,Biscuit battu,FRENCH,batch 1
sanoop@rightsolutions.ae,Chocolate Digestive,ENGLISH,Chocolat digestif,FRENCH,batch 1
sanoop@rightsolutions.ae,Chocolate Biscuit,ENGLISH,Biscuit au chocolat,FRENCH,batch 1
sanoop@rightsolutions.ae,Basterma,ENGLISH,Pastirma,FRENCH,batch 1
sanoop@rightsolutions.ae,Basturma,ENGLISH,Pastirma,FRENCH,batch 1
sanoop@rightsolutions.ae,Dried Chives,ENGLISH,Ciboulette séchée,FRENCH,batch 1
sanoop@rightsolutions.ae,Corms,ENGLISH,Cormes,FRENCH,batch 1
sanoop@rightsolutions.ae,Bombay Duck,ENGLISH,Canard de Bombay,FRENCH,batch 1
sanoop@rightsolutions.ae,Duck,ENGLISH,Canard,FRENCH,batch 1
sanoop@rightsolutions.ae,Domestic Duck,ENGLISH,Canard domestique,FRENCH,batch 1
sanoop@rightsolutions.ae,Cantaloupe Melon,ENGLISH,Melon cantaloup,FRENCH,batch 1
sanoop@rightsolutions.ae,Bitter Melon,ENGLISH,Melon amer,FRENCH,batch 1
sanoop@rightsolutions.ae,After Eight,ENGLISH,After Eight,FRENCH,batch 1
sanoop@rightsolutions.ae,Cicely,ENGLISH,Cicely,FRENCH,batch 1
sanoop@rightsolutions.ae,Baklava,ENGLISH,Baklava,FRENCH,batch 1
sanoop@rightsolutions.ae,Blue Mussel,ENGLISH,Moule bleue,FRENCH,batch 1
sanoop@rightsolutions.ae,Balm,ENGLISH,Baume,FRENCH,batch 1
sanoop@rightsolutions.ae,Balsam,ENGLISH,Baume,FRENCH,batch 1
sanoop@rightsolutions.ae,Balsam of Peru,ENGLISH,Baume du Pérou,FRENCH,batch 1
sanoop@rightsolutions.ae,"Balm, Lemon",ENGLISH,"Baume, citron",FRENCH,batch 1
sanoop@rightsolutions.ae,Benzaldehyde,ENGLISH,Benzaldéhyde,FRENCH,batch 1
sanoop@rightsolutions.ae,Calcium Benzoate,ENGLISH,Benzoate de calcium,FRENCH,batch 1
